
5.406625	0.134008	1.763479 
5.498266	0.134567	1.773196 
5.512011	0.134638	1.774719 
5.671493	0.134751	1.796467 
5.763332	0.135396	1.805509 
5.775149	0.137192	1.796591 
5.865845	0.139508	1.795667 
5.873490	0.139548	1.796478 
5.897482	0.139774	1.798438 
6.066746	0.140388	1.817762 
6.156987	0.140895	1.826941 
6.173511	0.141715	1.824364 
6.288233	0.142844	1.833043 
6.290971	0.142954	1.832768 
6.336475	0.143431	1.835999 
6.457847	0.144089	1.848119 
6.465850	0.144749	1.845301 
6.467593	0.145585	1.840672 
6.483394	0.145770	1.841657 
6.565601	0.148114	1.838843 
6.590297	0.148429	1.840207 
6.685858	0.148853	1.849963 
6.701193	0.148903	1.851631 
6.866637	0.149365	1.869953 
7.009472	0.149677	1.886201 
7.090410	0.150697	1.890366 
7.101351	0.152126	1.883362 
7.190297	0.152616	1.891554 
7.200308	0.152935	1.890933 
7.327036	0.153062	1.905864 
7.356414	0.155142	1.897302 
7.392755	0.155144	1.901722 
7.451383	0.155801	1.905042 
7.470260	0.155840	1.907108 
7.575922	0.155994	1.919031 
7.702933	0.156147	1.933519 
7.804210	0.156438	1.944034 
7.818079	0.157540	1.939097 
7.938571	0.158498	1.947809 
7.945246	0.161461	1.931196 
7.951262	0.161970	1.928975 
8.052114	0.164285	1.927499 
8.172990	0.165259	1.935871 
8.364878	0.166431	1.951103 
8.474702	0.166809	1.961404 
8.581313	0.168498	1.963743 
8.599746	0.168672	1.964817 
8.682793	0.170111	1.965889 
8.792159	0.170571	1.975422 
8.832797	0.170627	1.979605 
8.836549	0.170825	1.978885 
8.841906	0.171547	1.975359 
8.986886	0.172877	1.983725 
9.036207	0.173265	1.986909 
9.051198	0.173430	1.987605 
9.122513	0.174011	1.992064 
9.179896	0.174877	1.993360 
9.183815	0.175312	1.991315 
9.187060	0.176308	1.986068 
9.318879	0.176357	1.999937 
9.504872	0.177685	2.012271 
9.582332	0.179716	2.008990 
9.730381	0.180576	2.019699 
9.879150	0.182459	2.024606 
9.881083	0.184865	2.011467 
9.937374	0.185259	2.015065 
10.075000	0.186590	2.021779 
10.159119	0.186829	2.028995 
10.175110	0.188523	2.021356 
10.266755	0.188898	2.028506 
10.266895	0.189308	2.026296 
10.270597	0.191059	2.017256 
10.334169	0.191176	2.022926 
10.358873	0.192297	2.019393 
10.406228	0.192761	2.021587 
10.493088	0.192781	2.030008 
10.561358	0.192994	2.035566 
10.566838	0.193027	2.035925 
10.620837	0.194283	2.034489 
10.707352	0.194289	2.042884 
10.735459	0.194385	2.045102 
10.861939	0.196355	2.046806 
10.946362	0.196510	2.054109 
11.113142	0.197826	2.063052 
11.175429	0.199118	2.062075 
11.224129	0.199156	2.066501 
11.293572	0.199698	2.070187 
11.431722	0.199928	2.082032 
11.542138	0.200339	2.090239 
11.633919	0.201037	2.095096 
11.754394	0.201766	2.102439 
11.825152	0.201920	2.108228 
11.828898	0.202271	2.106656 
11.845574	0.202434	2.107320 
11.942015	0.202624	2.115291 
11.982130	0.203310	2.115262 
12.073930	0.204248	2.118647 
12.147498	0.204542	2.123841 
12.293258	0.205650	2.131201 
12.307546	0.205790	2.131743 
12.482786	0.205908	2.147204 
12.586956	0.205990	2.156312 
12.611202	0.207243	2.151537 
12.669010	0.207925	2.153021 
12.676294	0.210428	2.139959 
12.727983	0.211447	2.139093 
12.841961	0.212286	2.144749 
12.899900	0.212587	2.148290 
12.904439	0.213297	2.144870 
13.023920	0.213333	2.155273 
13.026412	0.213771	2.153127 
13.062899	0.214522	2.152310 
13.116601	0.217011	2.143776 
13.192962	0.219043	2.139762 
13.312853	0.219399	2.148256 
13.334987	0.219954	2.147261 
13.336447	0.219986	2.147219 
13.373500	0.220622	2.147092 
13.422135	0.220667	2.151026 
13.423897	0.220739	2.150801 
13.453919	0.221067	2.151666 
13.483490	0.222100	2.148830 
13.603438	0.222774	2.155543 
13.637141	0.222778	2.158383 
13.640628	0.223993	2.152396 
13.651952	0.224915	2.148621 
13.658026	0.224990	2.148751 
13.791905	0.225578	2.156988 
13.808981	0.227329	2.149500 
13.887523	0.228514	2.150039 
13.947643	0.229358	2.150770 
13.948520	0.231046	2.142436 
13.956835	0.231369	2.141519 
13.960341	0.231387	2.141719 
13.962260	0.232166	2.138044 
14.114458	0.234645	2.138292 
14.136542	0.234781	2.139416 
14.163715	0.236299	2.134269 
14.166672	0.237091	2.130715 
14.285962	0.238047	2.135659 
14.287821	0.238149	2.135322 
14.415587	0.238466	2.143951 
14.525420	0.238517	2.152419 
14.574797	0.239067	2.153677 
14.681107	0.239096	2.161949 
14.741583	0.242917	2.148386 
14.824818	0.244033	2.149587 
14.963469	0.244241	2.159350 
14.964427	0.244436	2.158502 
15.033688	0.244996	2.161203 
15.045988	0.245007	2.162099 
15.146707	0.245013	2.169851 
15.269356	0.245274	2.178070 
15.271940	0.245357	2.177868 
15.272817	0.245954	2.175079 
15.330772	0.245967	2.179475 
15.440135	0.246119	2.187155 
15.574494	0.248255	2.187184 
15.692022	0.248670	2.194145 
15.727436	0.249319	2.193724 
15.854558	0.249640	2.201823 
15.870036	0.249888	2.201804 
15.870957	0.250785	2.197576 
15.947810	0.251182	2.201474 
16.009783	0.251229	2.205914 
16.117237	0.251546	2.212481 
16.150063	0.251642	2.214488 
16.267258	0.253095	2.216276 
16.337061	0.254905	2.212819 
16.414515	0.254926	2.218473 
16.429979	0.255354	2.217577 
16.510893	0.256945	2.215993 
16.525850	0.258934	2.207748 
16.648992	0.260081	2.211383 
16.744776	0.260235	2.217630 
16.755701	0.260770	2.215922 
16.798141	0.261345	2.216321 
16.879995	0.261482	2.221610 
16.913686	0.263051	2.216744 
16.968355	0.264111	2.215779 
17.019477	0.264738	2.216553 
17.068121	0.265202	2.217898 
17.183549	0.266194	2.221564 
17.251489	0.266598	2.224533 
17.300766	0.266791	2.227142 
17.315083	0.268339	2.221076 
17.328678	0.268897	2.219498 
17.459682	0.270236	2.222630 
17.550794	0.270713	2.226843 
17.635357	0.272265	2.225727 
17.697804	0.273971	2.222410 
17.840690	0.274655	2.229210 
17.848656	0.274685	2.229624 
17.853143	0.274781	2.229501 
18.026192	0.276655	2.233012 
18.100218	0.277898	2.232534 
18.210628	0.279036	2.234997 
18.215179	0.279872	2.231616 
18.222349	0.280498	2.229351 
18.250233	0.280536	2.231065 
18.369736	0.281034	2.236931 
18.406716	0.281106	2.239102 
18.545082	0.283692	2.237040 
18.675137	0.283777	2.245338 
18.742215	0.284496	2.246653 
18.757633	0.284636	2.247065 
18.761489	0.285053	2.245500 
18.821328	0.285493	2.247544 
18.838758	0.285575	2.248339 
18.851156	0.286023	2.247209 
18.893599	0.286425	2.248262 
19.044652	0.286501	2.257907 
19.086567	0.286528	2.260556 
19.165516	0.287000	2.263690 
19.257413	0.289096	2.260542 
19.269091	0.289592	2.259146 
19.389327	0.291033	2.260730 
19.485024	0.291987	2.262810 
19.612179	0.292017	2.270922 
19.614935	0.293973	2.262645 
19.624646	0.295543	2.256559 
19.627938	0.296125	2.254298 
19.666885	0.296212	2.256417 
19.716544	0.297186	2.255462 
19.841231	0.297509	2.262029 
19.929387	0.297719	2.266744 
20.097378	0.298251	2.275142 
20.175095	0.298540	2.278834 
20.190202	0.298576	2.279639 
20.302240	0.299270	2.283756 
20.460032	0.299727	2.291758 
20.582133	0.299862	2.298883 
20.603329	0.300255	2.298517 
20.759131	0.300699	2.306409 
20.871912	0.301131	2.311619 
21.049551	0.301455	2.321363 
21.055162	0.301976	2.319433 
21.122172	0.302326	2.322100 
21.235650	0.302762	2.327289 
21.247576	0.302832	2.327729 
21.247735	0.302833	2.327732 
21.289511	0.303029	2.329483 
21.451277	0.305151	2.330269 
21.478008	0.306330	2.326803 
21.550328	0.306449	2.330750 
21.677401	0.308312	2.330510 
21.795771	0.308320	2.337741 
21.841750	0.308334	2.340500 
21.971501	0.308794	2.346456 
22.080738	0.309112	2.351758 
22.154850	0.310232	2.351397 
22.155496	0.310325	2.351033 
22.185508	0.310527	2.351983 
22.282159	0.310642	2.357371 
22.366243	0.311220	2.359961 
22.373044	0.312014	2.356914 
22.509939	0.312980	2.361004 
22.610407	0.313063	2.366717 
22.723239	0.313921	2.369783 
22.816171	0.315556	2.368257 
22.836089	0.316031	2.367394 
22.956397	0.317572	2.367927 
23.087278	0.317987	2.373931 
23.185412	0.318666	2.376830 
23.308854	0.319380	2.381068 
23.387096	0.319435	2.385465 
23.422320	0.319663	2.386562 
23.447716	0.321768	2.378982 
23.543276	0.322362	2.382051 
23.550237	0.322687	2.381070 
23.609032	0.325508	2.372516 
23.747669	0.325908	2.378882 
23.830229	0.326521	2.381078 
23.849322	0.327313	2.378842 
23.900425	0.328031	2.378770 
24.023132	0.331418	2.371687 
24.101697	0.332430	2.371984 
24.128955	0.333765	2.368042 
24.265376	0.336130	2.366095 
24.344816	0.336712	2.368197 
24.418211	0.337291	2.369966 
24.575640	0.337375	2.378457 
24.600656	0.337998	2.377318 
24.662482	0.338462	2.378886 
24.686687	0.339022	2.377958 
24.788681	0.339981	2.379748 
24.822338	0.340497	2.379529 
24.914850	0.340847	2.383246 
25.027890	0.341363	2.387422 
25.152199	0.342292	2.390532 
25.188774	0.342332	2.392390 
25.245331	0.342691	2.394054 
25.363032	0.342747	2.400323 
25.488416	0.344019	2.402044 
25.572681	0.344267	2.405668 
25.579233	0.344403	2.405471 
25.615629	0.344654	2.406447 
25.747076	0.345547	2.410010 
25.933568	0.346217	2.417473 
25.968276	0.346542	2.418041 
26.036848	0.346942	2.420145 
26.155784	0.348991	2.418256 
26.359029	0.349431	2.427480 
26.512488	0.349874	2.433969 
26.551181	0.351219	2.430562 
26.597550	0.352393	2.428286 
26.695635	0.352659	2.432473 
26.734676	0.352734	2.434263 
26.877016	0.353170	2.440120 
26.930753	0.353258	2.442638 
26.966893	0.354392	2.439954 
27.073773	0.355489	2.441197 
27.108071	0.356198	2.440152 
27.265882	0.356977	2.445376 
27.437436	0.358984	2.446339 
27.596955	0.360165	2.449977 
27.599989	0.362186	2.442044 
27.602480	0.362952	2.439131 
27.764384	0.364561	2.441183 
27.765190	0.365674	2.436839 
27.826242	0.366413	2.437093 
27.896025	0.366496	2.440372 
27.992535	0.366768	2.444282 
28.096811	0.369744	2.437994 
28.138065	0.370474	2.437269 
28.205998	0.370697	2.439871 
28.335130	0.371219	2.444429 
28.386001	0.371265	2.446843 
28.403331	0.372756	2.441936 
28.450909	0.374411	2.437968 
28.506675	0.374621	2.439976 
28.556316	0.374846	2.441618 
28.567975	0.376273	2.436739 
28.638110	0.376402	2.439771 
28.690083	0.376770	2.440978 
28.808945	0.377944	2.442451 
28.945456	0.378367	2.447668 
28.974629	0.378532	2.448494 
29.095281	0.379609	2.450400 
29.206808	0.379698	2.455617 
29.283594	0.379788	2.459097 
29.395231	0.380759	2.460927 
29.424298	0.380961	2.461593 
29.580380	0.381071	2.468923 
29.670533	0.381257	2.472680 
29.691903	0.381669	2.472152 
29.694595	0.383401	2.465633 
29.779296	0.383533	2.469308 
29.779573	0.384556	2.465415 
29.849570	0.385556	2.465048 
29.949692	0.385766	2.469164 
29.981645	0.385903	2.470208 
30.030291	0.386118	2.471774 
30.136851	0.386133	2.476938 
30.191103	0.387284	2.475198 
30.195354	0.388738	2.469889 
30.196024	0.390114	2.464737 
30.261814	0.390557	2.466262 
30.390888	0.390762	2.471743 
30.426561	0.391189	2.471862 
30.473588	0.391632	2.472472 
30.513982	0.393936	2.465801 
30.615046	0.394370	2.469037 
30.742808	0.395798	2.469845 
30.772425	0.396659	2.468067 
30.976364	0.396933	2.476775 
31.037533	0.396951	2.479627 
31.093452	0.397563	2.480008 
31.106859	0.397943	2.479234 
31.200633	0.398556	2.481411 
31.363617	0.399475	2.485721 
31.438209	0.399916	2.487613 
31.443523	0.399956	2.487717 
31.572442	0.400155	2.493073 
31.664960	0.400635	2.495655 
31.683286	0.400638	2.496510 
31.750083	0.401015	2.498256 
31.757836	0.402056	2.494741 
31.797419	0.402108	2.496408 
31.828918	0.403020	2.494502 
31.885609	0.403735	2.494512 
31.904070	0.403846	2.494965 
31.981969	0.404808	2.495055 
32.045675	0.405253	2.496390 
32.102256	0.405556	2.497913 
32.111369	0.406338	2.495451 
32.208186	0.409024	2.490113 
32.275391	0.409547	2.491312 
32.387935	0.411096	2.490874 
32.437708	0.411314	2.492375 
32.481922	0.411624	2.493285 
32.575829	0.411877	2.496683 
32.642657	0.413429	2.494122 
32.733166	0.413441	2.498220 
32.750710	0.415170	2.492782 
32.885329	0.415418	2.498023 
32.894205	0.416847	2.493291 
32.933681	0.419160	2.486832 
32.966986	0.419207	2.488168 
33.035668	0.419445	2.490421 
33.171548	0.420301	2.493504 
33.272448	0.420817	2.496209 
33.329778	0.420871	2.498596 
33.365527	0.421335	2.498552 
33.377099	0.421969	2.496820 
33.581131	0.423447	2.500713 
33.618734	0.429388	2.481605 
33.666701	0.430715	2.479147 
33.715769	0.432059	2.476695 
33.850621	0.432171	2.482219 
33.856286	0.432382	2.481742 
33.942088	0.432941	2.483579 
33.983186	0.433576	2.483202 
34.078179	0.433598	2.487271 
34.099191	0.433630	2.488079 
34.200775	0.433979	2.491313 
34.245505	0.434866	2.490217 
34.309671	0.435447	2.491015 
34.427866	0.435761	2.495075 
34.483134	0.436184	2.496023 
34.593149	0.437526	2.496194 
34.678781	0.441027	2.487991 
34.736613	0.442620	2.485108 
34.810362	0.443080	2.486716 
34.949346	0.443314	2.491864 
34.966413	0.443792	2.490985 
35.019214	0.444012	2.492495 
35.052449	0.444284	2.492999 
35.092799	0.444495	2.494006 
35.179583	0.445132	2.495556 
35.243209	0.445687	2.496396 
